fecha,variedad,colaborador,gramos,plantas,supervisor,sucursal,lote,motivo,maceta,variedad_mix,cliente,no_aplicacion,tipo
2026-07-23,APPLE FRITTER,,232,0,LE,SMB,L8 - SMB,traslado,,,,,Entrada
2026-07-15,KANDY KUSH,NRQ,13,1,JP,FSM,L9 - FSM,trim,Maceta chica,,,,Entrada
2026-07-15,BANANA LATTE,LE,54,1,JP,FSM,L9 - FSM,trim,Maceta chica,,,,Entrada
2026-07-15,BANANA LATTE,LE,86,2,JP,FSM,L9 - FSM,trim,Maceta grande,,,,Entrada
2026-07-15,BANANA LATTE,LE,70,1,JP,FSM,L9 - FSM,trim,Maceta grande,,,,Entrada
2026-07-15,MICHAEL JORDAN,LE,102,1,JP,FSM,L9 - FSM,trim,Maceta grande,,,,Entrada
2026-07-15,WEDDING CAKE,LE,39,1,JP,FSM,L9 - FSM,trim,Maceta chica,,,,Entrada
2026-07-15,MICHAEL JORDAN,NRQ,82,1,JP,FSM,L9 - FSM,trim,Maceta grande,,,,Entrada
2026-07-15,MICHAEL JORDAN,LE,104,1,JP,FSM,L9 - FSM,trim,Maceta grande,,,,Entrada
2026-07-15,MICHAEL JORDAN,LE,110,1,JP,FSM,L9 - FSM,trim,Maceta grande,,,,Entrada
2026-06-30,KANDY KUSH,KEF,35,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-06-30,KANDY KUSH,KEF,39,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-06-30,KANDY KUSH,KEF,29,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-06-30,KANDY KUSH,KEF,34,1,JP,RP,L6 - RP,trim,Maceta grande,,,,Entrada
2026-06-30,KANDY KUSH,KEF,34,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-07-02,BANANA LATTE,NRQ,46,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-07-02,KANDY KUSH,NRQ,44,1,JP,RP,L6 - RP,trim,Maceta grande,,,,Entrada
2026-07-02,KANDY KUSH,AX,23,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-07-02,BANANA LATTE,AX,33,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-07-02,MICHAEL JORDAN,LE,73,1,JP,RP,L6 - RP,trim,Maceta grande,,,,Entrada
2026-07-02,BANANA LATTE,AX,24,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-07-02,MICHAEL JORDAN,NRQ,72,1,JP,RP,L6 - RP,trim,Maceta grande,,,,Entrada
2026-07-02,MICHAEL JORDAN,LE,62,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-07-02,MICHAEL JORDAN,CHCH,70,1,JP,RP,L6 - RP,trim,Maceta grande,,,,Entrada
2026-07-02,MICHAEL JORDAN,JP,83,1,JP,RP,L6 - RP,trim,Maceta grande,,,,Entrada
2026-07-10,MICHAEL JORDAN,AX,42,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-07-10,MICHAEL JORDAN,NRQ,19,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-07-10,KANDY KUSH,JP,26,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-07-10,BANANA LATTE,JP,51,1,JP,RP,L6 - RP,trim,Maceta grande,,,,Entrada
2026-07-10,BANANA LATTE,AX,49,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-07-23,BANANA LATTE,LE,45,1,JP,SMB,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-07-23,BANANA LATTE,LE,44,1,JP,SMB,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-07-23,BANANA LATTE,JP,55,1,JP,SMB,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-07-23,BANANA LATTE,LE,26,1,JP,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-07-23,BANANA LATTE,LE,40,1,JP,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-07-23,BANANA LATTE,LE,43,1,JP,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-07-23,BANANA LATTE,AX,42,1,JP,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-07-23,WEDDING CAKE,JP,10,1,JP,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-07-23,GRAN JEFA,DAY,20,1,JP,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-07-23,BANANA LATTE,LE,36,1,JP,SMB,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-07-23,BANANA LATTE,DAY,37,1,JP,SMB,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-07-25,MICHAEL JORDAN,CHCH,24,1,JP,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-07-25,BANANA LATTE,LE,25,1,JP,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-07-25,BANANA LATTE,CHCH,41,1,JP,SMB,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-07-25,MICHAEL JORDAN,CHCH,34,1,JP,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-07-25,KANDY KUSH,CHCH,31,1,JP,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-07-25,BANANA LATTE,CHCH,28,1,JP,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-07-25,BANANA LATTE,CHCH,25,1,JP,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-07-29,BANANA LATTE,LE,58,1,JP,SMB,L7 - SMB,trim,Maceta chica,,,,Entrada
2026-07-29,BANANA LATTE,NRQ,40,1,JP,SMB,L7 - SMB,trim,Maceta chica,,,,Entrada
2026-07-29,BANANA LATTE,NRQ,41,1,JP,SMB,L7 - SMB,trim,Maceta chica,,,,Entrada
2026-07-29,BANANA LATTE,LE,51,1,JP,SMB,L7 - SMB,trim,Maceta grande,,,,Entrada
2026-07-29,BANANA LATTE,LE,18,1,JP,SMB,L7 - SMB,trim,Maceta chica,,,,Entrada
2026-07-29,BANANA LATTE,LE,42,1,JP,SMB,L7 - SMB,trim,Maceta grande,,,,Entrada
2026-07-29,KANDY KUSH,LE,24,1,JP,SMB,L7 - SMB,trim,Maceta grande,,,,Entrada
2026-07-10,BANANA LATTE,AX,41,1,JP,RP,L6 - RP,trim,Maceta grande,,,,Entrada
2026-07-10,BANANA LATTE,LE,32,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-07-10,MICHAEL JORDAN,LE,46,1,JP,RP,L6 - RP,trim,Maceta grande,,,,Entrada
2026-07-16,APPLE FRITTER,KEF,24,1,JP,RP,L6 - RP,trim,Maceta grande,,,,Entrada
2026-07-16,KANDY KUSH,KEF,23,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-07-21,BANANA LATTE,KEF,23,1,JP,RP,L6 - RP,trim,Maceta grande,,,,Entrada
2026-07-21,BANANA LATTE,KEF,26,1,JP,RP,L6 - RP,trim,Maceta grande,,,,Entrada
2026-07-21,BANANA LATTE,KEF,43,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-07-23,BANANA LATTE,NRQ,22,1,JP,RP,L7 - RP,trim,Maceta chica,,,,Entrada
2026-07-23,SUGAR CANE,NRQ,17,1,JP,RP,L7 - RP,trim,Maceta chica,,,,Entrada
2026-07-23,KANDY KUSH,LE,13,1,JP,RP,L7 - RP,trim,Maceta chica,,,,Entrada
2026-07-23,APPLE FRITTER,LE,29,1,JP,RP,L7 - RP,trim,Maceta chica,,,,Entrada
2026-07-23,BANANA LATTE,LE,10,1,JP,RP,L7 - RP,trim,Maceta chica,,,,Entrada
2026-07-23,SUGAR CANE,NRQ,15,1,JP,RP,L7 - RP,trim,Maceta chica,,,,Entrada
2026-07-23,BANANA LATTE,LE,15,1,JP,RP,L7 - RP,trim,Maceta chica,,,,Entrada
2026-07-23,BANANA LATTE,LE,30,1,JP,RP,L7 - RP,trim,Maceta grande,,,,Entrada
2026-07-23,BLACKBERRY HONEY,LE,61,1,JP,RP,L7 - RP,trim,Maceta grande,,,,Entrada
2026-07-23,BANANA LATTE,LE,20,1,JP,RP,L7 - RP,trim,Maceta chica,,,,Entrada
2026-07-23,RUNTZ,NRQ,38,1,JP,RP,L7 - RP,trim,Maceta chica,,,,Entrada
2026-07-23,BANANA LATTE,LE,16,1,JP,RP,L7 - RP,trim,Maceta chica,,,,Entrada
2026-07-23,BLACKBERRY HONEY,AX,13,1,JP,RP,L7 - RP,trim,Maceta chica,,,,Entrada
2026-07-23,BLACKBERRY HONEY,NRQ,20,1,JP,RP,L7 - RP,trim,Maceta chica,,,,Entrada
2026-07-23,KING KUSH BREATH,DAY,27,1,JP,RP,L7 - RP,trim,Maceta chica,,,,Entrada
2026-07-24,BANANA LATTE,LE,34,1,JP,RP,L7 - RP,trim,Maceta grande,,,,Entrada
2026-07-24,BANANA LATTE,LE,40,1,JP,RP,L7 - RP,trim,Maceta grande,,,,Entrada
2026-07-24,BANANA LATTE,CHCH,38,1,JP,RP,L7 - RP,trim,Maceta grande,,,,Entrada
2026-07-24,BANANA LATTE,NRQ,24,1,JP,RP,L7 - RP,trim,Maceta grande,,,,Entrada
2026-07-31,BANANA LATTE,CHCH,16,1,JP,RP,L7 - RP,trim,Maceta grande,,,,Entrada
2026-07-24,BANANA LATTE,CHCH,31,1,JP,RP,L7 - RP,trim,Maceta grande,,,,Entrada
2026-07-24,KANDY KUSH,CHCH,15,1,JP,RP,L7 - RP,trim,Maceta grande,,,,Entrada
2026-07-24,BANANA LATTE,CHCH,21,1,JP,RP,L7 - RP,trim,Maceta chica,,,,Entrada
2026-07-24,BANANA LATTE,LE,39,1,JP,RP,L7 - RP,trim,Maceta grande,,,,Entrada
2026-07-24,BANANA LATTE,AX,44,1,JP,RP,L7 - RP,trim,Maceta grande,,,,Entrada
2026-08-03,APPLE FRITTER,NRQ,50,1,JP,RP,L7 - RP,trim,Maceta grande,,,,Entrada
2026-07-24,BANANA LATTE,DAY,34,1,JP,RP,L7 - RP,trim,Maceta grande,,,,Entrada
2026-07-24,KANDY KUSH,DAY,38,1,JP,RP,L7 - RP,trim,Maceta grande,,,,Entrada
2026-07-24,BANANA LATTE,DAY,29,1,JP,RP,L7 - RP,trim,Maceta grande,,,,Entrada
2026-07-24,BANANA LATTE,CHCH,24,1,JP,RP,L7 - RP,trim,Maceta grande,,,,Entrada
2026-07-24,BANANA LATTE,CHCH,22,1,JP,RP,L7 - RP,trim,Maceta grande,,,,Entrada
2026-07-25,BLACKBERRY HONEY,NRQ,42,1,JP,RP,L7 - RP,trim,Maceta grande,,,,Entrada
2026-07-24,BLACKBERRY HONEY,DAY,28,1,JP,RP,L7 - RP,trim,Maceta chica,,,,Entrada
2026-07-25,BANANA LATTE,DAY,23,1,JP,RP,L7 - RP,trim,Maceta chica,,,,Entrada
2026-07-25,BLACKBERRY HONEY,DAY,23,1,JP,RP,L7 - RP,trim,Maceta chica,,,,Entrada
2026-07-25,BANANA LATTE,NRQ,30,1,JP,RP,L7 - RP,trim,Maceta chica,,,,Entrada
2026-07-25,BLACKBERRY HONEY,NRQ,24,1,JP,RP,L7 - RP,trim,Maceta chica,,,,Entrada
2026-07-25,RUNTZ,JP,15,1,JP,RP,L7 - RP,trim,Maceta chica,,,,Entrada
2026-07-25,RUNTZ,JP,35,1,JP,RP,L7 - RP,trim,Maceta chica,,,,Entrada
2026-07-25,KING KUSH BREATH,NRQ,11,1,JP,RP,L7 - RP,trim,Maceta chica,,,,Entrada
2026-07-24,KING KUSH BREATH,DAY,15,1,JP,RP,L7 - RP,trim,Maceta chica,,,,Entrada
2026-07-27,SUGAR CANE,LE,39,1,JP,RP,L7 - RP,trim,Maceta grande,,,,Entrada
2026-07-27,BANANA LATTE,LE,22,1,JP,RP,L7 - RP,trim,Maceta grande,,,,Entrada
2026-07-27,RECON,LE,15,1,JP,RP,L7 - RP,trim,Maceta chica,,,,Entrada
2026-07-27,KANDY KUSH,NRQ,22,1,JP,RP,L7 - RP,trim,Maceta grande,,,,Entrada
2026-07-27,BANANA LATTE,NRQ,12,1,JP,RP,L7 - RP,trim,Maceta chica,,,,Entrada
2026-07-27,KANDY KUSH,JP,22,1,JP,RP,L7 - RP,trim,Maceta chica,,,,Entrada
2026-07-28,KANDY KUSH,LE,42,1,JP,RP,L7 - RP,trim,Maceta grande,,,,Entrada
2026-07-28,KING KUSH BREATH,LE,20,1,JP,RP,L7 - RP,trim,Maceta chica,,,,Entrada
2026-07-28,KING KUSH BREATH,JP,30,1,JP,RP,L7 - RP,trim,Maceta grande,,,,Entrada
2026-07-28,KANDY KUSH,LE,14,1,JP,RP,L7 - RP,trim,Maceta chica,,,,Entrada
2026-07-28,SUGAR CANE,LE,11,1,JP,RP,L7 - RP,trim,Maceta chica,,,,Entrada
2026-07-31,KANDY KUSH,CHCH,12,1,JP,RP,L7 - RP,trim,Maceta chica,,,,Entrada
2026-07-31,RUNTZ,DAY,28,1,JP,RP,L7 - RP,trim,Maceta chica,,,,Entrada
2026-07-31,MICHAEL JORDAN,CHCH,46,1,JP,RP,L8 - RP,trim,Maceta chica,,,,Entrada
2026-07-31,APPLE FRITTER,KEF,65,1,JP,RP,L8 - RP,trim,Maceta chica,,,,Entrada
2026-07-31,BANANA LATTE,KEF,66,1,JP,RP,L7 - RP,trim,Maceta grande,,,,Entrada
2026-07-31,BANANA LATTE,KEF,46,1,JP,RP,L8 - RP,trim,Maceta chica,,,,Entrada
2026-07-31,MICHAEL JORDAN,KEF,81,1,JP,RP,L8 - RP,trim,Maceta chica,,,,Entrada
2026-07-31,BANANA LATTE,CHCH,56,1,JP,RP,L8 - RP,trim,Maceta grande,,,,Entrada
2026-07-31,APPLE FRITTER,CHCH,32,1,JP,RP,L8 - RP,trim,Maceta chica,,,,Entrada
2026-07-31,BANANA LATTE,KEF,53,1,JP,RP,L8 - RP,trim,Maceta chica,,,,Entrada
2026-07-31,MICHAEL JORDAN,KEF,30,1,JP,RP,L8 - RP,trim,Maceta chica,,,,Entrada
2026-08-03,APPLE FRITTER,CHCH,37,1,JP,RP,L8 - RP,trim,Maceta chica,,,,Entrada
2026-07-31,MICHAEL JORDAN,CHCH,34,1,JP,RP,L8 - RP,trim,Maceta chica,,,,Entrada
2026-08-03,RECON,JR,26,1,JP,FSM,L10 - FSM,trim,Maceta chica,,,,Entrada
2026-08-03,ZALLAH BREAD,NRQ,49,1,JP,FSM,L10 - FSM,trim,Maceta chica,,,,Entrada
2026-08-03,APPLE FRITTER,JR,52,1,JP,FSM,L10 - FSM,trim,Maceta chica,,,,Entrada
2026-08-03,MICHAEL JORDAN,DAY,57,1,JP,FSM,L10 - FSM,trim,Maceta chica,,,,Entrada
2026-08-03,MICHAEL JORDAN,DAY,72,1,JP,FSM,L10 - FSM,trim,Maceta chica,,,,Entrada
2026-08-03,APPLE FRITTER,DAY,59,1,JP,FSM,L10 - FSM,trim,Maceta chica,,,,Entrada
2026-08-03,RUNTZ,DAY,60,1,JP,FSM,L10 - FSM,trim,Maceta chica,,,,Entrada
2026-08-03,RUNTZ,DAY,48,1,JP,FSM,L10 - FSM,trim,Maceta grande,,,,Entrada
2026-08-03,RUNTZ,JR,68,1,JP,FSM,L10 - FSM,trim,Maceta grande,,,,Entrada
2026-08-03,SUGAR CANE,JR,30,1,JP,FSM,L10 - FSM,trim,Maceta chica,,,,Entrada
2026-08-03,BLACKBERRY HONEY,JR,70,1,JP,FSM,L10 - FSM,trim,Maceta chica,,,,Entrada
2026-08-03,RUNTZ,DAY,67,1,JP,FSM,L10 - FSM,trim,Maceta chica,,,,Entrada
2026-08-03,BLACKBERRY HONEY,JR,23,1,JP,FSM,L10 - FSM,trim,Maceta chica,,,,Entrada
2026-07-30,BANANA LATTE,LE,25,1,JP,SMB,L7 - SMB,trim,Maceta chica,,,,Entrada
2026-07-30,BANANA LATTE,DAY,79,1,JP,SMB,L7 - SMB,trim,Maceta grande,,,,Entrada
2026-08-03,BANANA LATTE,DAY,27,1,JP,SMB,L7 - SMB,trim,Maceta chica,,,,Entrada
2026-08-03,BANANA LATTE,DAY,32,1,JP,SMB,L7 - SMB,trim,Maceta chica,,,,Entrada
2026-08-03,KING KUSH BREATH,DAY,25,1,JP,SMB,L10 - SMB,trim,Maceta chica,,,,Entrada
2026-08-03,MICHAEL JORDAN,JP,35,1,JP,SMB,L10 - SMB,trim,Maceta chica,,,,Entrada
2026-07-30,BANANA LATTE,NRQ,10,1,JP,SMB,L10 - SMB,trim,Maceta chica,,,,Entrada
2026-07-30,BANANA LATTE,CHCH,27,1,JP,SMB,L7 - SMB,trim,Maceta chica,,,,Entrada
2026-07-30,BANANA LATTE,CHCH,32,1,JP,SMB,L10 - SMB,trim,Maceta chica,,,,Entrada
2026-07-30,BANANA LATTE,CHCH,17,1,JP,SMB,L7 - SMB,trim,Maceta chica,,,,Entrada
2026-07-30,BANANA LATTE,CHCH,25,1,JP,SMB,L7 - SMB,trim,Maceta chica,,,,Entrada
2026-07-30,BANANA LATTE,CHCH,23,1,JP,SMB,L7 - SMB,trim,Maceta chica,,,,Entrada
2026-07-30,BLACKBERRY HONEY,CHCH,74,1,JP,SMB,L7 - SMB,trim,Maceta grande,,,,Entrada
2026-07-30,BANANA LATTE,CHCH,50,1,JP,SMB,L7 - SMB,trim,Maceta grande,,,,Entrada
2026-07-30,MICHAEL JORDAN,DAY,31,1,JP,SMB,L7 - SMB,trim,Maceta chica,,,,Entrada
2026-08-05,KING KUSH BREATH,KEF,35,1,JP,FSM,L10 - FSM,trim,Maceta chica,,,,Entrada
2026-08-05,KING KUSH BREATH,KEF,33,1,JP,FSM,L10 - FSM,trim,Maceta chica,,,,Entrada
2026-08-05,BANANA LATTE,KEF,36,1,JP,FSM,L10 - FSM,trim,Maceta grande,,,,Entrada
2026-08-05,BANANA LATTE,KEF,36,1,JP,FSM,L10 - FSM,trim,Maceta grande,,,,Entrada
2026-08-05,BANANA LATTE,KEF,29,1,JP,FSM,L10 - FSM,trim,Maceta chica,,,,Entrada
2026-08-05,BANANA LATTE,KEF,34,1,JP,FSM,L10 - FSM,trim,Maceta grande,,,,Entrada
2026-08-06,BANANA LATTE,KEF,36,1,JP,FSM,L10 - FSM,trim,Maceta grande,,,,Entrada
2026-08-05,BLACKBERRY HONEY,DAY,56,1,JP,FSM,L10 - FSM,trim,Maceta grande,,,,Entrada
2026-08-05,KING KUSH BREATH,KEF,23,1,JP,FSM,L10 - FSM,trim,Maceta chica,,,,Entrada
2026-08-05,KING KUSH BREATH,DAY,34,1,JP,FSM,L10 - FSM,trim,Maceta chica,,,,Entrada
2026-08-05,BLACKBERRY HONEY,DAY,24,1,JP,FSM,L10 - FSM,trim,Maceta chica,,,,Entrada
2026-08-05,BANANA LATTE,DAY,33,1,JP,FSM,L10 - FSM,trim,Maceta chica,,,,Entrada
2026-08-05,BANANA LATTE,DAY,39,1,JP,FSM,L10 - FSM,trim,Maceta grande,,,,Entrada
2026-08-06,BANANA LATTE,DAY,41,1,JP,FSM,L10 - FSM,trim,Maceta grande,,,,Entrada
2026-08-05,BANANA LATTE,DAY,31,1,JP,FSM,L10 - FSM,trim,Maceta chica,,,,Entrada
2026-08-05,BANANA LATTE,DAY,24,1,JP,FSM,L10 - FSM,trim,Maceta chica,,,,Entrada
2026-08-05,KING KUSH BREATH,NRQ,25,1,JP,FSM,L10 - FSM,trim,Maceta chica,,,,Entrada
2026-08-05,BANANA LATTE,NRQ,33,1,JP,FSM,L10 - FSM,trim,Maceta chica,,,,Entrada
2026-08-05,BANANA LATTE,NRQ,35,1,JP,FSM,L10 - FSM,trim,Maceta chica,,,,Entrada
2026-07-31,BANANA LATTE,CHCH,49,1,LE,RP,L8 - RP,trim,Maceta grande,,,,Entrada
2026-07-31,APPLE FRITTER,CHCH,29,1,LE,RP,L8 - RP,trim,Maceta chica,,,,Entrada
2026-07-31,RUNTZ,CHCH,26,1,JP,RP,L8 - RP,trim,Maceta chica,,,,Entrada
2026-07-31,APPLE FRITTER,CHCH,33,1,LE,RP,L8 - RP,trim,Maceta chica,,,,Entrada
2026-08-04,APPLE FRITTER,JR,44,1,LE,SMB,L7 - SMB,trim,Maceta chica,,,,Entrada
2026-08-04,BLACKBERRY HONEY,LE,77,1,LE,SMB,L7 - SMB,trim,Maceta chica,,,,Entrada
2026-08-04,SUGAR CANE,LE,34,1,LE,SMB,L7 - SMB,trim,Maceta grande,,,,Entrada
2026-08-04,MICHAEL JORDAN,DAY,64,1,LE,SMB,L7 - SMB,trim,Maceta chica,,,,Entrada
2026-08-04,SUGAR CANE,DAY,48,1,LE,SMB,L7 - SMB,trim,Maceta grande,,,,Entrada
2026-08-04,MICHAEL JORDAN,DAY,24,1,LE,SMB,L7 - SMB,trim,Maceta chica,,,,Entrada
2026-08-04,MICHAEL JORDAN,DAY,12,1,LE,SMB,L7 - SMB,trim,Maceta chica,,,,Entrada
2026-08-04,BANANA LATTE,DAY,47,1,LE,SMB,L7 - SMB,trim,Maceta grande,,,,Entrada
2026-08-04,SUGAR CANE,DAY,61,1,LE,SMB,L7 - SMB,trim,Maceta grande,,,,Entrada
2026-08-04,SUGAR CANE,DAY,23,1,LE,SMB,L7 - SMB,trim,Maceta grande,,,,Entrada
2026-08-04,MICHAEL JORDAN,JR,56,1,LE,SMB,L7 - SMB,trim,Maceta chica,,,,Entrada
2026-08-04,APPLE FRITTER,LE,46,1,LE,SMB,L7 - SMB,trim,Maceta grande,,,,Entrada
2026-08-04,BANANA LATTE,JR,80,1,LE,SMB,L7 - SMB,trim,Maceta grande,,,,Entrada
2026-08-06,RUNTZ,LE,20,1,LE,SMB,L7 - SMB,trim,Maceta chica,,,,Entrada
2026-08-06,SUGAR CANE,JR,33,1,LE,SMB,L7 - SMB,trim,Maceta grande,,,,Entrada
2026-08-06,APPLE FRITTER,JR,41,1,LE,SMB,L7 - SMB,trim,Maceta grande,,,,Entrada
2026-08-06,BANANA LATTE,JR,83,1,LE,SMB,L7 - SMB,trim,Maceta grande,,,,Entrada
2026-08-06,MICHAEL JORDAN,LE,14,1,LE,SMB,L7 - SMB,trim,Maceta chica,,,,Entrada
2026-08-06,KANDY KUSH,JR,42,1,LE,SMB,L7 - SMB,trim,Maceta grande,,,,Entrada
2026-08-06,BANANA LATTE,JCK,40,1,LE,SMB,L7 - SMB,trim,Maceta chica,,,,Entrada
2026-08-06,KANDY KUSH,JCK,27,1,LE,SMB,L7 - SMB,trim,Maceta chica,,,,Entrada
2026-08-06,KANDY KUSH,JCK,38,1,LE,SMB,L8 - SMB,trim,Maceta chica,,,,Entrada
2026-08-06,BANANA LATTE,DAY,39,1,LE,SMB,L8 - SMB,trim,Maceta chica,,,,Entrada
2026-08-06,KANDY KUSH,DAY,34,1,LE,SMB,L8 - SMB,trim,Maceta grande,,,,Entrada
2026-08-06,KANDY KUSH,DAY,39,1,LE,SMB,L8 - SMB,trim,Maceta grande,,,,Entrada
2026-08-06,BANANA LATTE,DAY,44,1,LE,SMB,L8 - SMB,trim,Maceta chica,,,,Entrada
2026-08-06,KANDY KUSH,JCK,24,1,LE,SMB,L8 - SMB,trim,Maceta chica,,,,Entrada
2026-08-06,BANANA LATTE,JCK,18,1,LE,SMB,L8 - SMB,trim,Maceta chica,,,,Entrada
2026-08-06,BANANA LATTE,JCK,35,1,LE,SMB,L8 - SMB,trim,Maceta grande,,,,Entrada
2026-08-06,KANDY KUSH,JR,38,1,LE,SMB,L8 - SMB,trim,Maceta chica,,,,Entrada
2026-08-06,KANDY KUSH,JR,46,1,LE,SMB,L8 - SMB,trim,Maceta grande,,,,Entrada
2026-08-06,BANANA LATTE,JR,42,1,LE,SMB,L8 - SMB,trim,Maceta grande,,,,Entrada
2026-08-07,BANANA LATTE,JCK,46,1,LE,SMB,L8 - SMB,trim,Maceta grande,,,,Entrada
2026-08-07,BANANA LATTE,JCK,52,1,LE,SMB,L8 - SMB,trim,Maceta chica,,,,Entrada
2026-08-07,BANANA LATTE,JCK,36,1,LE,SMB,L8 - SMB,trim,Maceta chica,,,,Entrada
2026-08-07,BANANA LATTE,JCK,41,1,LE,SMB,L8 - SMB,trim,Maceta chica,,,,Entrada
2026-08-07,BANANA LATTE,JCK,43,1,LE,SMB,L8 - SMB,trim,Maceta grande,,,,Entrada
2026-08-07,KANDY KUSH,DAY,20,1,LE,SMB,L8 - SMB,trim,Maceta chica,,,,Entrada
2026-08-07,BANANA LATTE,DAY,43,1,LE,SMB,L8 - SMB,trim,Maceta chica,,,,Entrada
2026-08-07,BANANA LATTE,DAY,39,1,LE,SMB,L8 - SMB,trim,Maceta grande,,,,Entrada
2026-08-07,APPLE FRITTER,JCK,35,1,LE,SMB,L8 - SMB,trim,Maceta chica,,,,Entrada
2026-08-07,APPLE FRITTER,JCK,37,1,LE,SMB,L8 - SMB,trim,Maceta grande,,,,Entrada
2026-08-07,BANANA LATTE,JR,43,1,LE,SMB,L8 - SMB,trim,Maceta chica,,,,Entrada
2026-08-07,MICHAEL JORDAN,JR,33,1,LE,SMB,L8 - SMB,trim,Maceta chica,,,,Entrada
2026-08-07,BANANA LATTE,JCK,39,1,LE,SMB,L8 - SMB,trim,Maceta grande,,,,Entrada
2026-08-07,APPLE FRITTER,JCK,23,1,JP,SMB,L8 - SMB,trim,Maceta chica,,,,Entrada
2026-08-07,BANANA LATTE,JCK,19,1,LE,SMB,L8 - SMB,trim,Maceta chica,,,,Entrada
2026-08-07,RECON,JCK,22,1,LE,SMB,L8 - SMB,trim,Maceta chica,,,,Entrada
2026-08-07,BANANA LATTE,JR,56,1,LE,SMB,L8 - SMB,trim,Maceta grande,,,,Entrada
2026-08-07,BANANA LATTE,DAY,38,1,LE,SMB,L8 - SMB,trim,Maceta chica,,,,Entrada
2026-08-07,APPLE FRITTER,DAY,26,1,LE,SMB,L8 - SMB,trim,Maceta grande,,,,Entrada
2026-08-07,BANANA LATTE,DAY,38,1,LE,SMB,L8 - SMB,trim,Maceta grande,,,,Entrada
2026-08-07,BANANA LATTE,DAY,45,1,LE,SMB,L8 - SMB,trim,Maceta grande,,,,Entrada
2026-08-07,BANANA LATTE,DAY,30,1,JP,SMB,L8 - SMB,trim,Maceta grande,,,,Entrada
2026-08-07,BANANA LATTE,DAY,43,1,LE,SMB,L8 - SMB,trim,Maceta grande,,,,Entrada
2026-08-07,BANANA LATTE,JCK,47,1,LE,SMB,L8 - SMB,trim,Maceta chica,,,,Entrada
2026-08-07,BANANA LATTE,JR,34,1,LE,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-08-07,BANANA LATTE,JCK,38,1,LE,SMB,L8 - SMB,trim,Maceta grande,,,,Entrada
2026-08-07,BANANA LATTE,JCK,34,1,LE,SMB,L8 - SMB,trim,Maceta grande,,,,Entrada
2026-08-07,BANANA LATTE,JR,47,1,LE,SMB,L8 - SMB,trim,Maceta grande,,,,Entrada
2026-08-08,BANANA LATTE,JCK,42,1,LE,SMB,L8 - SMB,trim,Maceta grande,,,,Entrada
2026-08-08,BANANA LATTE,JCK,28,1,LE,SMB,L8 - SMB,trim,Maceta grande,,,,Entrada
2026-08-08,BANANA LATTE,JCK,48,1,LE,SMB,L8 - SMB,trim,Maceta grande,,,,Entrada
2026-08-08,BANANA LATTE,JCK,66,1,LE,SMB,L8 - SMB,trim,Maceta chica,,,,Entrada
2026-08-08,BANANA LATTE,JR,24,1,LE,SMB,L8 - SMB,trim,Maceta chica,,,,Entrada
2026-08-08,BANANA LATTE,JR,38,1,LE,SMB,L8 - SMB,trim,Maceta grande,,,,Entrada
